#separator:Comma
#html:true
#notetype:Basic
#guid column:1
#deck column:2
#tags column:6
guid,deck,front,back,source,tags
d0e34699b1634d97,PCA::02 Prometheus Fundamentals::Curadas,Para que serve o WAL (write-ahead log)?,"Durabilidade do head block: após um crash/restart, o Prometheus <b>reproduz o WAL</b> para reconstruir os dados em memória.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/labs/tsdb-storage/,domain::fundamentals origin::curated curated
e3401f7449e691a8,PCA::02 Prometheus Fundamentals::Curadas,Como apagar séries da TSDB?,Admin API (precisa <code>--web.enable-admin-api</code>): <code>POST /api/v1/admin/tsdb/delete_series?match[]=...</code> grava <b>tombstones</b>; <code>clean_tombstones</code> remove do disco. Snapshots: <code>POST /api/v1/admin/tsdb/snapshot</code>.,https://github.com/apolzek/tryharding-certifications/tree/main/PCA/labs/tsdb-storage/,domain::fundamentals origin::curated curated
c3083614abc9cb29,PCA::02 Prometheus Fundamentals::Curadas,O que define a <b>identidade</b> de uma série temporal?,Nome da métrica + conjunto de labels (o nome é o label <code>__name__</code>). Qualquer valor de label diferente cria uma <b>série nova</b>.,,domain::fundamentals origin::curated curated
e94652d7a41d14b6,PCA::02 Prometheus Fundamentals::Curadas,Regras de nomes de métricas e labels (formato clássico)?,"<ul><li>Métrica: <code>[a-zA-Z_:][a-zA-Z0-9_:]*</code> (<code>:</code> reservado para recording rules)</li><li>Label: <code>[a-zA-Z_][a-zA-Z0-9_]*</code>; prefixo <code>__</code> reservado ao uso interno</li><li>O Prometheus 3 também aceita UTF-8 (entre aspas: <code>{""my.metric""}</code>)</li></ul>",,domain::fundamentals origin::curated curated
59b001f5d0d89e78,PCA::02 Prometheus Fundamentals::Curadas,O que é um <b>staleness marker</b>?,"Quando uma série some de um scrape (ou o target some), o Prometheus grava um marcador especial. A série deixa de aparecer em instant queries <b>imediatamente</b>, sem esperar o lookback de 5 min.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/absent/,domain::fundamentals origin::curated curated
898a1b6b5d429351,PCA::02 Prometheus Fundamentals::Curadas,Como funciona a <b>federation</b>?,"Um Prometheus raspa <code>/federate?match[]=&lt;seletor&gt;</code> de outro, com <code>honor_labels: true</code>. Use para <b>hierarquia</b> (global puxando agregados/recording rules), não para copiar tudo.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/labs/federation-remote-write/,domain::fundamentals origin::curated curated
83637e772a0c603f,PCA::02 Prometheus Fundamentals::Curadas,Para que servem <code>remote_write</code> e <code>remote_read</code>?,"<code>remote_write</code> envia amostras em tempo real para um storage remoto (Thanos, Cortex, Mimir, VictoriaMetrics...) para retenção longa e visão global. <code>remote_read</code> consulta esses dados de volta.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/labs/federation-remote-write/,domain::fundamentals origin::curated curated
07a8b7c556489ec0,PCA::02 Prometheus Fundamentals::Curadas,O que é o <b>Agent mode</b>?,"<code>prometheus --agent</code>: só faz scrape + <code>remote_write</code> (com WAL). Não tem TSDB consultável, nem regras ou alertas locais. Ideal para edge/clusters que enviam para um storage central.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/labs/federation-remote-write/,domain::fundamentals origin::curated curated
c19f99571df47505,PCA::02 Prometheus Fundamentals::Curadas,Quais são as limitações conhecidas do Prometheus?,<ul><li>Não serve para <b>logs/eventos</b> individuais</li><li>Não é 100% preciso (billing): amostragem + extrapolação</li><li>Single-node: escala com sharding/federation/Thanos/Mimir</li><li>Alta <b>cardinalidade</b> consome muita memória</li></ul>,,domain::fundamentals origin::curated curated
fa922b5bdc593990,PCA::02 Prometheus Fundamentals::Curadas,Para que servem <code>global.external_labels</code>?,"São labels anexados quando os dados <b>saem</b> do Prometheus (federation, remote_write, alertas enviados ao Alertmanager), para identificar a origem (ex.: <code>cluster</code>, <code>replica</code>).",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/labs/federation-remote-write/,domain::fundamentals origin::curated curated
ffd1a9f45aab7246,PCA::02 Prometheus Fundamentals::Curadas,Endpoints de saúde do Prometheus?,<code>/-/healthy</code> (processo vivo) e <code>/-/ready</code> (pronto para servir consultas). Os targets aparecem na UI <code>/targets</code> e na API <code>/api/v1/targets</code>.,,domain::fundamentals origin::curated curated
cf0f615a7e3b51ab,PCA::02 Prometheus Fundamentals::Curadas,"Portas padrão: Prometheus <span class=""cloze"">[…]</span>, Pushgateway <span class=""cloze"">[…]</span>, Alertmanager <span class=""cloze"">[…]</span> (cluster 9094), node_exporter <span class=""cloze"">[…]</span>, blackbox_exporter <span class=""cloze"">[…]</span>.","Portas padrão: Prometheus <span class=""cloze-a"">9090</span>, Pushgateway <span class=""cloze-a"">9091</span>, Alertmanager <span class=""cloze-a"">9093</span> (cluster 9094), node_exporter <span class=""cloze-a"">9100</span>, blackbox_exporter <span class=""cloze-a"">9115</span>.",,domain::fundamentals origin::curated curated
01b5397b81f2d30a,PCA::02 Prometheus Fundamentals::Labs,"lab federation-remote-write · <span class=""cloze"">[…]</span> = pull de <code>/federate?match[]=...</code>, <code>honor_labels: true</code>, só agregados (<code>job:*</code>), intervalo maior. Não é backup nem long-term.","lab federation-remote-write · <span class=""cloze-a"">Federation</span> = pull de <code>/federate?match[]=...</code>, <code>honor_labels: true</code>, só agregados (<code>job:*</code>), intervalo maior. Não é backup nem long-term.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/labs/federation-remote-write/,domain::fundamentals origin::lab lab::federation-remote-write kind::cola
186bc78771243fab,PCA::02 Prometheus Fundamentals::Labs,"lab federation-remote-write · <span class=""cloze"">[…]</span> = push a partir do WAL, <code>queue_config</code> (shards, capacity, max_samples_per_send, batch_send_deadline), <code>write_relabel_configs</code> para filtrar só o envio.","lab federation-remote-write · <span class=""cloze-a"">Remote write</span> = push a partir do WAL, <code>queue_config</code> (shards, capacity, max_samples_per_send, batch_send_deadline), <code>write_relabel_configs</code> para filtrar só o envio.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/labs/federation-remote-write/,domain::fundamentals origin::lab lab::federation-remote-write kind::cola
77379f044a87bc31,PCA::02 Prometheus Fundamentals::Labs,lab federation-remote-write · Receptor: <code>--web.enable-remote-write-receiver</code> → ?,"<code>POST /api/v1/write</code>.<div class=""extra"">Cola completa: Receptor: <code>--web.enable-remote-write-receiver</code> → <code>POST /api/v1/write</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/labs/federation-remote-write/,domain::fundamentals origin::lab lab::federation-remote-write kind::cola
14fb474d2d4a333c,PCA::02 Prometheus Fundamentals::Labs,"lab federation-remote-write · <span class=""cloze"">[…]</span> = PromQL local sobre dados crus do remoto; <code>read_recent</code>, <code>required_matchers</code>, <code>filter_external_labels</code>.","lab federation-remote-write · <span class=""cloze-a"">Remote read</span> = PromQL local sobre dados crus do remoto; <code>read_recent</code>, <code>required_matchers</code>, <code>filter_external_labels</code>.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/labs/federation-remote-write/,domain::fundamentals origin::lab lab::federation-remote-write kind::cola
33c7b76cdef3bbef,PCA::02 Prometheus Fundamentals::Labs,"lab federation-remote-write · <span class=""cloze"">[…]</span> = <code>--agent</code>: scrape + remote write + WAL. Sem queries/regras/alertas. <code>promtool check config --agent</code>.","lab federation-remote-write · <span class=""cloze-a"">Agent</span> = <code>--agent</code>: scrape + remote write + WAL. Sem queries/regras/alertas. <code>promtool check config --agent</code>.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/labs/federation-remote-write/,domain::fundamentals origin::lab lab::federation-remote-write kind::cola
8373c158ed5a9a38,PCA::02 Prometheus Fundamentals::Labs,"lab federation-remote-write · <span class=""cloze"">[…]</span> = carimbo de origem em tudo que sai (<code>cluster</code>, <code>replica</code>). Obrigatório com federation/remote write/HA.","lab federation-remote-write · <span class=""cloze-a""><code>external_labels</code></span> = carimbo de origem em tudo que sai (<code>cluster</code>, <code>replica</code>). Obrigatório com federation/remote write/HA.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/labs/federation-remote-write/,domain::fundamentals origin::lab lab::federation-remote-write kind::cola
d51df9bf2e88d7cb,PCA::02 Prometheus Fundamentals::Labs,"lab federation-remote-write · <span class=""cloze"">[…]</span> = 2 réplicas idênticas + dedup (Thanos <code>--query.replica-label</code>, Mimir HA tracker <code>cluster</code>+<code>__replica__</code>); alertas deduplicados pelo Alertmanager (remova <code>replica</code> com <code>alert_relabel_configs</code>).","lab federation-remote-write · <span class=""cloze-a"">HA</span> = 2 réplicas idênticas + dedup (Thanos <code>--query.replica-label</code>, Mimir HA tracker <code>cluster</code>+<code>__replica__</code>); alertas deduplicados pelo Alertmanager (remova <code>replica</code> com <code>alert_relabel_configs</code>).",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/labs/federation-remote-write/,domain::fundamentals origin::lab lab::federation-remote-write kind::cola
507e14305bf86e0a,PCA::02 Prometheus Fundamentals::Labs,lab federation-remote-write · Long-term: ?,"Thanos, Mimir/Cortex, VictoriaMetrics, serviços gerenciados.<div class=""extra"">Cola completa: Long-term: Thanos, Mimir/Cortex, VictoriaMetrics, serviços gerenciados.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/labs/federation-remote-write/,domain::fundamentals origin::lab lab::federation-remote-write kind::cola
0ed6990abfe69725,PCA::02 Prometheus Fundamentals::Labs,lab federation-remote-write · Métricas: ?,"<code>prometheus_remote_storage_samples_{total,failed_total,dropped_total,pending}</code>, <code>..._shards</code>, <code>..._queue_highest_(sent_)timestamp_seconds</code>.<div class=""extra"">Cola completa: Métricas: <code>prometheus_remote_storage_samples_{total,failed_total,dropped_total,pending}</code>, <code>..._shards</code>, <code>..._queue_highest_(sent_)timestamp_seconds</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/labs/federation-remote-write/,domain::fundamentals origin::lab lab::federation-remote-write kind::cola
b45168af7336c642,PCA::02 Prometheus Fundamentals::Labs,⚠️ lab federation-remote-write: pegadinha «<code>match[]</code> é obrigatório». O que acontece / por quê?,"no <code>/federate</code>, e a regex é ancorada (<code>job:</code> não casa com <code>job:x</code>).<div class=""extra"">Cola completa: <b><code>match[]</code> é obrigatório</b> no <code>/federate</code>, e a regex é ancorada (<code>job:</code> não casa com <code>job:x</code>).</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/labs/federation-remote-write/,domain::fundamentals origin::lab lab::federation-remote-write kind::pegadinha
b827350985cb55ad,PCA::02 Prometheus Fundamentals::Labs,⚠️ lab federation-remote-write: pegadinha «Federation sem <code>honor_labels: true</code>». O que acontece / por quê?,"troca <code>job</code>/<code>instance</code> da origem por <code>exported_job</code>/<code>exported_instance</code>.<div class=""extra"">Cola completa: <b>Federation sem <code>honor_labels: true</code></b> troca <code>job</code>/<code>instance</code> da origem por <code>exported_job</code>/<code>exported_instance</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/labs/federation-remote-write/,domain::fundamentals origin::lab lab::federation-remote-write kind::pegadinha
6f35404d92ae5544,PCA::02 Prometheus Fundamentals::Labs,⚠️ lab federation-remote-write: pegadinha «Federar tudo». O que acontece / por quê?,"<b>Federar tudo</b> (<code>{__name__=~"".+""}</code>) é anti-padrão: scrape gigante, timeouts, e o global vira ponto único de falha com toda a cardinalidade.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/labs/federation-remote-write/,domain::fundamentals origin::lab lab::federation-remote-write kind::pegadinha
9c733d444a484480,PCA::02 Prometheus Fundamentals::Labs,⚠️ lab federation-remote-write: pegadinha «<code>external_labels</code> não aparecem em queries locais». O que acontece / por quê?,"<b><code>external_labels</code> não aparecem em queries locais</b>, só no que sai. Colocar o mesmo <code>cluster</code> em dois Prometheus = colisão silenciosa ou rejeição (<code>duplicate sample</code>).",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/labs/federation-remote-write/,domain::fundamentals origin::lab lab::federation-remote-write kind::pegadinha
3d43baee5314911a,PCA::02 Prometheus Fundamentals::Labs,⚠️ lab federation-remote-write: pegadinha «<code>write_relabel_configs</code> afeta só o remote write». O que acontece / por quê?,<b><code>write_relabel_configs</code> afeta só o remote write</b>; <code>metric_relabel_configs</code> afeta o local <b>e</b> o remoto.,https://github.com/apolzek/tryharding-certifications/tree/main/PCA/labs/federation-remote-write/,domain::fundamentals origin::lab lab::federation-remote-write kind::pegadinha
95335d3b456f80cd,PCA::02 Prometheus Fundamentals::Labs,⚠️ lab federation-remote-write: pegadinha «Remote write lê o WAL». O que acontece / por quê?,"se o destino ficar fora mais que a janela do WAL (~2h), dados se perdem. Monitore <code>..._samples_failed_total</code>, <code>..._samples_pending</code> e o atraso <code>highest_timestamp - highest_sent_timestamp</code>.<div class=""extra"">Cola completa: <b>Remote write lê o WAL:</b> se o destino ficar fora mais que a janela do WAL (~2h), dados se perdem. Monitore <code>..._samples_failed_total</code>, <code>..._samples_pending</code> e o atraso <code>highest_timestamp - highest_sent_timestamp</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/labs/federation-remote-write/,domain::fundamentals origin::lab lab::federation-remote-write kind::pegadinha
fb6875bca64440f3,PCA::02 Prometheus Fundamentals::Labs,⚠️ lab federation-remote-write: pegadinha «O receptor precisa de <code>--web.enable-remote-write-receiver</code>». O que acontece / por quê?,"<b>O receptor precisa de <code>--web.enable-remote-write-receiver</code></b>, senão <code>404</code> em <code>/api/v1/write</code>.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/labs/federation-remote-write/,domain::fundamentals origin::lab lab::federation-remote-write kind::pegadinha
